venue_name,title,description,weekday,start_time,end_time,price,currency,restrictions,category,confidence,source_snippet,source_url
Jack in the Box,Special,,Tuesday,,,,,,,medium,Tuesday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,04:00,04:00,,,,,medium,Wednesday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,,,,,,,medium,Wednesday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Thursday,04:00,04:00,,,,,medium,Thursday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Thursday,,,,,,,medium,Thursday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Friday,04:00,04:00,,,,,medium,Friday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Friday,,,,,,,medium,Friday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Saturday,04:00,04:00,,,,,medium,Saturday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Saturday,,,,,,,medium,Saturday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Monday,06:00,22:00,,,,,medium,Today 06:00 AM to 10:00 PM Monday 06:00 AM to 10:00 PM Tuesday 06:00 AM to 10:00 PM Wednesday 06:00 AM to 10:00 PM Thursday 06:00 AM to 10:00 PM Friday 06:00 AM to 10:00 PM Saturday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Monday,06:00,22:00,,,,,medium,Monday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Monday,,,,,,,medium,Monday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,06:00,22:00,,,,,medium,Tuesday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,,,,,,,medium,Tuesday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,06:00,22:00,,,,,medium,Wednesday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,,,,,,,medium,Wednesday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Thursday,06:00,22:00,,,,,medium,Thursday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Thursday,,,,,,,medium,Thursday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Friday,06:00,22:00,,,,,medium,Friday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Friday,,,,,,,medium,Friday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Saturday,06:00,22:00,,,,,medium,Saturday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Saturday,,,,,,,medium,Saturday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,,medium,DRIVE-THRU HOURS Today 04:00 AM to 04:00 AM Monday 06:00 AM to 10:00 PM Tuesday 06:00 AM to 04:00 AM Wednesday 04:00 AM to 04:00 AM Thursday 04:00 AM to 04:00 AM Friday 04:00 AM to 04:00 AM Saturday 04:00 AM to 04:00 AM LOBBY HOURS Today 06,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Monday,04:00,04:00,,,,,medium,Today 04:00 AM to 04:00 AM Monday 06:00 AM to 10:00 PM Tuesday 06:00 AM to 04:00 AM Wednesday 04:00 AM to 04:00 AM Thursday 04:00 AM to 04:00 AM Friday 04:00 AM to 04:00 AM Saturday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Monday,06:00,22:00,,,,,medium,Monday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Monday,,,,,,,medium,Monday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,06:00,04:00,,,,,medium,Tuesday 06:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,,,,,,,medium,Tuesday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,04:00,04:00,,,,,medium,Wednesday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,,,,,,,medium,Wednesday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Thursday,04:00,04:00,,,,,medium,Thursday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Thursday,,,,,,,medium,Thursday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Friday,04:00,04:00,,,,,medium,Friday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Friday,,,,,,,medium,Friday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Saturday,04:00,04:00,,,,,medium,Saturday 04:00 AM to 04:00 AM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Saturday,,,,,,,medium,Saturday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Monday,06:00,22:00,,,,,medium,Today 06:00 AM to 10:00 PM Monday 06:00 AM to 10:00 PM Tuesday 06:00 AM to 10:00 PM Wednesday 06:00 AM to 10:00 PM Thursday 06:00 AM to 10:00 PM Friday 06:00 AM to 10:00 PM Saturday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Monday,06:00,22:00,,,,,medium,Monday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Monday,,,,,,,medium,Monday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,06:00,22:00,,,,,medium,Tuesday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Tuesday,,,,,,,medium,Tuesday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,06:00,22:00,,,,,medium,Wednesday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Wednesday,,,,,,,medium,Wednesday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Thursday,06:00,22:00,,,,,medium,Thursday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Thursday,,,,,,,medium,Thursday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Friday,06:00,22:00,,,,,medium,Friday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Friday,,,,,,,medium,Friday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Saturday,06:00,22:00,,,,,medium,Saturday 06:00 AM to 10:00 PM,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
Jack in the Box,Special,,Saturday,,,,,,,medium,Saturday,https://locations.jackinthebox.com/us/az/peoria/9841-w-happy-valley-rd
(Unnamed),Special,,,,,3.49,USD,,tacos;bbq,medium,.nav-v8 .nav-tab:nth-child(n+6) { -webkit-box-ordinal-group: 3; order: 3; } .navbar.nav-v6.nav-v8 .desktop-navigation .header-logo { top: 0px; } .navbar.nav-v6.nav-v8.nav-scroll .desktop-navigation .header-logo { top: 0px; } .navbar.nav-v6 ,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Toggle navigationFacebook pageInstagram pageYelp page Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Toggle navigationFacebook pageInstagram pageYelp page Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,3.49,USD,,tacos;bbq,medium,"Our MenuMenuCatering MenuThe Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.MunchiesChips & Sal",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,3.49,USD,,tacos;bbq,medium,"The Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.MunchiesChips & Salsa$3.49Chips are made fre",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,3.49,USD,,tacos;bbq,medium,"The Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.MunchiesChips & Salsa$3.49Chips are made fre",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,3.49,USD,,tacos;bbq,medium,"The Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.MunchiesChips & Salsa$3.49Chips are made fre",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,"The Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,"The Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,,,,,low,"The Consumer Advisory: *Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase the risk of food-borne illness, especially if you have preexisting medical conditions.",https://www.phatburrito.com/charlotte-southend-phat-burrito-food-menu
(Unnamed),Special,,,,,2.50,USD,,drinks;happy_hour,medium,.nav-v8 .nav-tab:nth-child(n+6) { -webkit-box-ordinal-group: 3; order: 3; } .navbar.nav-v6.nav-v8 .desktop-navigation .header-logo { top: 0px; } .navbar.nav-v6.nav-v8.nav-scroll .desktop-navigation .header-logo { top: 0px; } .navbar.nav-v6 ,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Toggle navigationFacebook pageInstagram pageYelp page Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Toggle navigationFacebook pageInstagram pageYelp page Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-drink-menu
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,tacos;drinks;happy_hour,high,.nav-v8 .nav-tab:nth-child(n+6) { -webkit-box-ordinal-group: 3; order: 3; } .navbar.nav-v6.nav-v8 .desktop-navigation .header-logo { top: 0px; } .navbar.nav-v6.nav-v8.nav-scroll .desktop-navigation .header-logo { top: 0px; } .navbar.nav-v6 ,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs Go to topFacebook pageInstagram pageYelp page,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Toggle navigationFacebook pageInstagram pageYelp page Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Toggle navigationFacebook pageInstagram pageYelp page Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Menu Drinks Specials Order EVENTS Catering Jobs,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,tacos;drinks;happy_hour,high,"SpecialsMonday September 8th Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer. 11:00 AM - 09:00 PM Tuesday September 9th $3 Mexican Beer on T",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,tacos;drinks;happy_hour,high,"SpecialsMonday September 8th Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer. 11:00 AM - 09:00 PM Tuesday September 9th $3 Mexican Beer on T",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,tacos;drinks;happy_hour,high,"SpecialsMonday September 8th Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer. 11:00 AM - 09:00 PM Tuesday September 9th $3 Mexican Beer on T",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,tacos;drinks;happy_hour,high,"SpecialsMonday September 8th Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer. 11:00 AM - 09:00 PM Tuesday September 9th $3 Mexican Beer on T",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,,,,,,,,low,Specials,https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,drinks;happy_hour,high,"Monday September 8th Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer. 11:00 AM - 09:00 PM",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
(Unnamed),Special,,Monday,11:00,21:00,3,USD,,drinks;happy_hour,high,"Monday September 8th Start the week off the right way at Phat Burrito! Try our Monday Burrito of the Day, the California Burrito. And wash it down with $3 Domestic Beer. 11:00 AM - 09:00 PM",https://www.phatburrito.com/charlotte-southend-phat-burrito-happy-hours-specials
